PlayerID,TimeStamp,datenum of Timestamp,Low Activity ,Medium Activity,High Activity,percent{( Med+High)/sum}
'040078062','2018-08-23 02:20:00',737295.09722222,40,0,37,4.8051948051948
'040077947','2018-08-23 02:08:00',737295.08888889,22,36,0,6.2068965517241
'040077947','2018-08-23 02:10:00',737295.09027778,4,4,2,6
'040077947','2018-08-23 02:20:00',737295.09722222,4,32,0,8.8888888888889
'040078043','2018-08-27 19:15:00',737299.80208333,80,63,18,5.0310559006211
'040078043','2018-08-27 19:20:00',737299.80555556,42,82,31,7.2903225806452
'040078043','2018-08-27 19:25:00',737299.80902778,31,67,51,7.9194630872483
'040078063','2018-08-27 19:40:00',737299.81944444,56,80,13,6.241610738255
'040078063','2018-08-27 19:45:00',737299.82291667,75,77,4,5.1923076923077
'040078063','2018-08-27 19:50:00',737299.82638889,64,80,9,5.8169934640523
'040077948','2018-08-27 19:40:00',737299.81944444,48,46,27,6.0330578512397
'040077948','2018-08-27 19:45:00',737299.82291667,74,65,16,5.2258064516129
'040077948','2018-08-27 19:50:00',737299.82638889,68,65,21,5.5844155844156
'040056207','2018-08-27 19:40:00',737299.81944444,66,82,2,5.6
'040056207','2018-08-27 19:45:00',737299.82291667,85,68,3,4.5512820512821
'040056207','2018-08-27 19:50:00',737299.82638889,105,47,6,3.3544303797468
'040077943','2018-08-27 19:40:00',737299.81944444,89,56,1,3.9041095890411
'040077943','2018-08-27 19:45:00',737299.82291667,85,65,4,4.4805194805195
'040077943','2018-08-27 19:50:00',737299.82638889,86,63,5,4.4155844155844
'040078079','2018-08-27 19:40:00',737299.81944444,26,75,45,8.2191780821918
'040078079','2018-08-27 19:45:00',737299.82291667,65,58,33,5.8333333333333
'040078079','2018-08-27 19:50:00',737299.82638889,90,39,16,3.7931034482759
'040078049','2018-08-27 19:40:00',737299.81944444,77,69,7,4.9673202614379
'040078049','2018-08-27 19:45:00',737299.82291667,64,84,5,5.8169934640523
'040078049','2018-08-27 19:50:00',737299.82638889,90,60,4,4.1558441558442
'040077960','2018-08-27 19:45:00',737299.82291667,97,50,4,3.5761589403974
'040077960','2018-08-27 19:50:00',737299.82638889,114,39,0,2.5490196078431
'040077960','2018-08-27 19:55:00',737299.82986111,112,44,1,2.8662420382166
'040056209','2018-08-27 19:45:00',737299.82291667,108,45,1,2.987012987013
'040056209','2018-08-27 19:50:00',737299.82638889,117,38,0,2.4516129032258
'040056209','2018-08-27 19:55:00',737299.82986111,104,48,0,3.1578947368421
'040078042','2018-08-27 19:45:00',737299.82291667,77,68,8,4.9673202614379
'040078042','2018-08-27 19:50:00',737299.82638889,63,80,9,5.8552631578947
'040078042','2018-08-27 19:55:00',737299.82986111,95,53,6,3.8311688311688
'040078094','2018-08-27 19:45:00',737299.82291667,78,63,6,4.6938775510204
'040078094','2018-08-27 19:50:00',737299.82638889,92,55,7,4.025974025974
'040078094','2018-08-27 19:55:00',737299.82986111,50,83,20,6.7320261437908
'040077970','2018-08-27 19:45:00',737299.82291667,47,81,19,6.8027210884354
'040077970','2018-08-27 19:50:00',737299.82638889,76,75,2,5.0326797385621
'040077970','2018-08-27 19:55:00',737299.82986111,53,84,16,6.5359477124183
'040077947','2018-08-27 19:45:00',737299.82291667,86,53,11,4.2666666666667
'040077947','2018-08-27 19:50:00',737299.82638889,74,80,1,5.2258064516129
'040078071','2018-08-27 19:50:00',737299.82638889,44,89,19,7.1052631578947
'040078071','2018-08-27 19:55:00',737299.82986111,65,72,19,5.8333333333333
'040078071','2018-08-27 20:00:00',737299.83333333,40,102,10,7.3684210526316
'040077940','2018-08-27 19:50:00',737299.82638889,78,41,31,4.8
'040077940','2018-08-27 19:55:00',737299.82986111,18,64,69,8.8079470198675
'040077940','2018-08-27 20:00:00',737299.83333333,42,61,52,7.2903225806452
'040078059','2018-08-27 19:50:00',737299.82638889,35,57,59,7.682119205298
'040078059','2018-08-27 19:55:00',737299.82986111,3,75,73,9.8013245033113
'040078059','2018-08-27 20:00:00',737299.83333333,34,55,64,7.7777777777778
'040078077','2018-08-27 19:50:00',737299.82638889,65,83,2,5.6666666666667
'040078077','2018-08-27 19:55:00',737299.82986111,75,42,35,5.0657894736842
'040078077','2018-08-27 20:00:00',737299.83333333,51,89,16,6.7307692307692
'040078048','2018-08-27 19:50:00',737299.82638889,33,71,41,7.7241379310345
'040078048','2018-08-27 19:55:00',737299.82986111,45,76,33,7.0779220779221
'040078048','2018-08-27 20:00:00',737299.83333333,36,76,37,7.5838926174497
'040078081','2018-08-27 19:50:00',737299.82638889,63,69,17,5.7718120805369
'040078081','2018-08-27 19:55:00',737299.82986111,74,71,6,5.0993377483444
'040078081','2018-08-27 20:00:00',737299.83333333,72,56,26,5.3246753246753
'040078085','2018-08-27 19:50:00',737299.82638889,18,100,29,8.7755102040816
'040078085','2018-08-27 19:55:00',737299.82986111,21,92,42,8.6451612903226
'040078085','2018-08-27 20:00:00',737299.83333333,40,85,28,7.3856209150327
'040077974','2018-08-27 19:50:00',737299.82638889,64,82,1,5.6462585034014
'040077974','2018-08-27 19:55:00',737299.82986111,65,76,13,5.7792207792208
'040077974','2018-08-27 20:00:00',737299.83333333,73,75,4,5.1973684210526
'040079460','2018-08-27 19:50:00',737299.82638889,51,86,13,6.6
'040079460','2018-08-27 19:55:00',737299.82986111,75,74,3,5.0657894736842
'040079460','2018-08-27 20:00:00',737299.83333333,77,73,4,5
'040078097','2018-08-27 19:50:00',737299.82638889,48,80,15,6.6433566433566
'040078097','2018-08-27 19:55:00',737299.82986111,20,76,53,8.6577181208054
'040078097','2018-08-27 20:00:00',737299.83333333,10,78,61,9.3288590604027
'040077964','2018-08-27 19:50:00',737299.82638889,57,72,19,6.1486486486487
'040077964','2018-08-27 19:55:00',737299.82986111,58,86,8,6.1842105263158
'040077964','2018-08-27 20:00:00',737299.83333333,60,79,15,6.1038961038961
'040078092','2018-08-27 19:50:00',737299.82638889,81,64,11,4.8076923076923
'040078092','2018-08-27 19:55:00',737299.82986111,76,75,5,5.1282051282051
'040078092','2018-08-27 20:00:00',737299.83333333,54,86,13,6.4705882352941
'040077937','2018-08-27 19:50:00',737299.82638889,71,71,6,5.2027027027027
'040077937','2018-08-27 19:55:00',737299.82986111,40,109,4,7.3856209150327
'040077937','2018-08-27 20:00:00',737299.83333333,84,67,2,4.5098039215686
'040078053','2018-08-27 19:50:00',737299.82638889,30,66,45,7.8723404255319
'040078053','2018-08-27 19:55:00',737299.82986111,34,85,34,7.7777777777778
'040078053','2018-08-27 20:00:00',737299.83333333,24,87,43,8.4415584415584
'040079459','2018-08-27 19:50:00',737299.82638889,59,76,14,6.0402684563758
'040079459','2018-08-27 19:55:00',737299.82986111,82,57,14,4.640522875817
'040079459','2018-08-27 20:00:00',737299.83333333,60,81,12,6.078431372549
'040078040','2018-08-27 19:50:00',737299.82638889,56,76,21,6.3398692810458
'040078040','2018-08-27 19:55:00',737299.82986111,52,76,25,6.6013071895425
'040078040','2018-08-27 20:00:00',737299.83333333,38,91,24,7.5163398692811
'040077939','2018-08-27 19:50:00',737299.82638889,77,53,21,4.9006622516556
'040077939','2018-08-27 19:55:00',737299.82986111,36,71,46,7.6470588235294
'040077939','2018-08-27 20:00:00',737299.83333333,62,76,15,5.9477124183007
'040077958','2018-08-27 19:50:00',737299.82638889,76,67,8,4.9668874172185
'040077958','2018-08-27 19:55:00',737299.82986111,133,20,0,1.3071895424837
'040078084','2018-08-23 02:08:00',737295.08888889,34,49,1,5.9523809523809
'040078084','2018-08-23 02:10:00',737295.09027778,65,0,8,1.0958904109589
'040078084','2018-08-23 02:20:00',737295.09722222,0,20,0,10
'040078071','2018-08-27 20:35:00',737299.85763889,94,30,0,2.4193548387097
'040078071','2018-08-27 21:40:00',737299.90277778,96,23,8,2.4409448818898
'040078071','2018-08-28 18:40:00',737300.77777778,101,11,5,1.3675213675214
'040078045','2018-08-28 11:30:00',737300.47916667,116,5,19,1.7142857142857
'040078045','2018-08-28 12:25:00',737300.51736111,87,11,5,1.5533980582524
'040078045','2018-08-28 18:40:00',737300.77777778,106,23,20,2.8859060402685
'040078087','2018-08-28 14:30:00',737300.60416667,104,33,20,3.375796178344
'040078087','2018-08-28 18:30:00',737300.77083333,105,25,0,1.9230769230769
'040078087','2018-08-28 18:40:00',737300.77777778,102,36,0,2.6086956521739
'040078079','2018-08-28 18:35:00',737300.77430556,144,6,17,1.377245508982
'040078079','2018-08-28 18:40:00',737300.77777778,78,37,35,4.8
'040078079','2018-08-28 18:45:00',737300.78125,106,39,4,2.8859060402685
'040078097','2018-08-28 12:25:00',737300.51736111,131,17,2,1.2666666666667
'040078097','2018-08-28 12:30:00',737300.52083333,112,16,3,1.4503816793893
'040078097','2018-08-28 18:45:00',737300.78125,108,7,10,1.36
'040078046','2018-08-27 21:25:00',737299.89236111,108,32,0,2.2857142857143
'040078046','2018-08-28 18:40:00',737300.77777778,91,30,19,3.5
'040078046','2018-08-28 18:45:00',737300.78125,105,37,7,2.9530201342282
'040078077','2018-08-28 12:25:00',737300.51736111,78,9,10,1.9587628865979
'040078077','2018-08-28 18:40:00',737300.77777778,115,18,17,2.3333333333333
'040078077','2018-08-28 18:45:00',737300.78125,110,36,4,2.6666666666667
'040079459','2018-08-27 20:20:00',737299.84722222,105,34,8,2.8571428571429
'040079459','2018-08-27 20:25:00',737299.85069444,70,69,14,5.4248366013072
'040079459','2018-08-27 20:30:00',737299.85416667,103,42,6,3.1788079470199
'040077947','2018-08-27 19:55:00',737299.82986111,95,61,0,3.9102564102564
'040078065','2018-08-27 19:45:00',737299.82291667,34,40,75,7.7181208053691
'040078065','2018-08-27 19:50:00',737299.82638889,22,76,56,8.5714285714286
'040078065','2018-08-27 19:55:00',737299.82986111,23,81,47,8.476821192053
'040078055','2018-08-27 19:45:00',737299.82291667,92,42,16,3.8666666666667
'040078055','2018-08-27 19:50:00',737299.82638889,102,35,15,3.2894736842105
'040078055','2018-08-27 19:55:00',737299.82986111,67,66,19,5.5921052631579
'040078068','2018-08-27 19:45:00',737299.82291667,30,49,71,8
'040078068','2018-08-27 19:50:00',737299.82638889,44,65,44,7.1241830065359
'040078068','2018-08-27 19:55:00',737299.82986111,53,73,26,6.5131578947368
'040078062','2018-08-27 19:45:00',737299.82291667,33,75,42,7.8
'040078062','2018-08-27 19:50:00',737299.82638889,59,84,13,6.2179487179487
'040078062','2018-08-27 19:55:00',737299.82986111,61,76,15,5.9868421052632
'040077957','2018-08-27 19:45:00',737299.82291667,85,53,9,4.2176870748299
'040077957','2018-08-27 19:50:00',737299.82638889,61,74,18,6.0130718954248
'040077957','2018-08-27 19:55:00',737299.82986111,76,59,18,5.0326797385621
'040078045','2018-08-27 19:45:00',737299.82291667,9,34,102,9.3793103448276
'040078045','2018-08-27 19:50:00',737299.82638889,27,65,63,8.258064516129
'040078045','2018-08-27 19:55:00',737299.82986111,12,79,62,9.2156862745098
'040078083','2018-08-27 19:45:00',737299.82291667,44,34,3,4.5679012345679
'040078083','2018-08-27 19:50:00',737299.82638889,74,66,15,5.2258064516129
'040078083','2018-08-27 19:55:00',737299.82986111,65,69,20,5.7792207792208
'040078054','2018-08-27 19:45:00',737299.82291667,77,51,0,3.984375
'040078054','2018-08-27 19:50:00',737299.82638889,100,55,0,3.5483870967742
'040078054','2018-08-27 19:55:00',737299.82986111,102,52,1,3.4193548387097
'040077940','2018-08-28 18:55:00',737300.78819444,33,87,21,7.6595744680851
'040077940','2018-08-28 19:00:00',737300.79166667,69,49,34,5.4605263157895
'040077940','2018-08-28 19:05:00',737300.79513889,47,65,42,6.948051948052
'040077947','2018-08-28 18:55:00',737300.78819444,21,89,0,8.0909090909091
'040077947','2018-08-28 19:00:00',737300.79166667,81,72,3,4.8076923076923
'040077947','2018-08-28 19:05:00',737300.79513889,103,54,0,3.4394904458599
'040078059','2018-08-28 18:55:00',737300.78819444,22,87,48,8.5987261146497
'040078059','2018-08-28 19:00:00',737300.79166667,23,70,63,8.525641025641
'040078059','2018-08-28 19:05:00',737300.79513889,25,51,79,8.3870967741935
'040078086','2018-08-28 19:00:00',737300.79166667,59,83,13,6.1935483870968
'040078086','2018-08-28 19:05:00',737300.79513889,35,88,32,7.741935483871
'040078086','2018-08-28 19:10:00',737300.79861111,19,70,65,8.7662337662338
'040056207','2018-08-27 20:25:00',737299.85069444,82,66,1,4.496644295302
'040056207','2018-08-27 20:30:00',737299.85416667,58,75,20,6.2091503267974
'040056207','2018-08-27 20:35:00',737299.85763889,24,50,11,7.1764705882353
'040077962','2018-08-25 03:05:00',737297.12847222,67,69,13,5.503355704698
'040077962','2018-08-25 03:10:00',737297.13194444,70,68,15,5.4248366013072
'040077962','2018-08-25 03:15:00',737297.13541667,91,25,0,2.1551724137931
'040078036','2018-08-27 20:35:00',737299.85763889,100,11,6,1.4529914529915
'040078036','2018-08-28 12:20:00',737300.51388889,46,12,4,2.5806451612903
'040078036','2018-08-28 18:40:00',737300.77777778,140,17,0,1.0828025477707
'040078071','2018-08-28 18:45:00',737300.78125,91,56,0,3.8095238095238
'040078071','2018-08-28 18:50:00',737300.78472222,103,45,0,3.0405405405405
'040078071','2018-08-28 18:55:00',737300.78819444,99,53,0,3.4868421052632
'040077940','2018-08-28 19:10:00',737300.79861111,43,66,46,7.2258064516129
'040077940','2018-08-28 19:15:00',737300.80208333,41,48,64,7.3202614379085
'040077940','2018-08-28 19:20:00',737300.80555556,83,49,23,4.6451612903226
'040077957','2018-08-27 20:30:00',737299.85416667,97,40,12,3.489932885906
'040077957','2018-08-28 18:45:00',737300.78125,84,58,1,4.1258741258741
'040077957','2018-08-28 18:50:00',737300.78472222,107,32,0,2.3021582733813
'040077958','2018-08-27 20:00:00',737299.83333333,127,26,0,1.6993464052288
'040078064','2018-08-27 19:50:00',737299.82638889,61,71,10,5.7042253521127
'040078064','2018-08-27 19:55:00',737299.82986111,70,77,7,5.4545454545454
'040078064','2018-08-27 20:00:00',737299.83333333,56,87,11,6.3636363636364
'040078080','2018-08-27 19:50:00',737299.82638889,51,45,46,6.4084507042254
'040078080','2018-08-27 19:55:00',737299.82986111,43,98,12,7.1895424836601
'040078080','2018-08-27 20:00:00',737299.83333333,39,72,41,7.4342105263158
'040056334','2018-08-27 20:20:00',737299.84722222,127,17,2,1.3013698630137
'040056334','2018-08-27 20:25:00',737299.85069444,108,34,11,2.9411764705882
'040056334','2018-08-27 20:30:00',737299.85416667,97,52,4,3.6601307189543
'040077969','2018-08-27 20:30:00',737299.85416667,70,71,9,5.3333333333333
'040077969','2018-08-27 20:35:00',737299.85763889,92,55,0,3.7414965986395
'040077969','2018-08-28 18:50:00',737300.78472222,114,28,1,2.027972027972
'040078042','2018-08-27 20:30:00',737299.85416667,95,49,2,3.4931506849315
'040078042','2018-08-27 20:35:00',737299.85763889,122,28,0,1.8666666666667
'040078042','2018-08-28 18:50:00',737300.78472222,99,32,0,2.442748091603
'040056207','2018-08-28 18:50:00',737300.78472222,80,44,10,4.0298507462687
'040056207','2018-08-28 18:55:00',737300.78819444,50,90,6,6.5753424657534
'040056207','2018-08-28 19:00:00',737300.79166667,47,74,33,6.948051948052
'040079459','2018-08-28 18:45:00',737300.78125,82,21,0,2.0388349514563
'040079459','2018-08-28 18:55:00',737300.78819444,109,40,0,2.6845637583893
'040079459','2018-08-28 19:00:00',737300.79166667,70,68,13,5.364238410596
'040078085','2018-08-28 19:05:00',737300.79513889,40,91,23,7.4025974025974
'040078085','2018-08-28 19:10:00',737300.79861111,21,66,68,8.6451612903226
'040078085','2018-08-28 19:15:00',737300.80208333,28,54,71,8.1699346405229
'040078078','2018-08-28 19:15:00',737300.80208333,74,62,20,5.2564102564103
'040078078','2018-08-28 19:20:00',737300.80555556,26,76,55,8.343949044586
'040078078','2018-08-28 19:25:00',737300.80902778,48,64,45,6.9426751592357
'040077960','2018-08-28 19:00:00',737300.79166667,114,41,0,2.6451612903226
'040077960','2018-08-28 19:05:00',737300.79513889,102,61,0,3.7423312883436
'040077960','2018-08-28 19:10:00',737300.79861111,94,53,9,3.974358974359
'040078071','2018-08-28 19:15:00',737300.80208333,60,74,21,6.1290322580645
'040078071','2018-08-28 19:20:00',737300.80555556,55,91,11,6.4968152866242
'040078071','2018-08-28 19:25:00',737300.80902778,80,66,8,4.8051948051948
'040078082','2018-08-28 18:50:00',737300.78472222,128,24,0,1.578947368421
'040078082','2018-08-28 18:55:00',737300.78819444,65,73,16,5.7792207792208
'040078082','2018-08-28 19:00:00',737300.79166667,30,57,65,8.0263157894737
'040078055','2018-08-28 19:00:00',737300.79166667,79,63,16,5
'040078055','2018-08-28 19:05:00',737300.79513889,66,70,18,5.7142857142857
'040078055','2018-08-28 19:10:00',737300.79861111,89,55,13,4.3312101910828
'040077935','2018-08-27 20:35:00',737299.85763889,57,94,1,6.25
'040077935','2018-08-28 18:50:00',737300.78472222,125,25,0,1.6666666666667
'040077935','2018-08-28 18:55:00',737300.78819444,82,69,0,4.5695364238411
'040078097','2018-08-28 18:50:00',737300.78472222,83,63,2,4.3918918918919
'040078097','2018-08-28 18:55:00',737300.78819444,69,83,1,5.4901960784314
'040078097','2018-08-28 19:00:00',737300.79166667,23,74,56,8.4967320261438
'040078066','2018-08-28 18:35:00',737300.77430556,54,36,18,5
'040078066','2018-08-28 18:40:00',737300.77777778,88,47,7,3.8028169014085
'040078066','2018-08-28 18:50:00',737300.78472222,194,85,12,3.3333333333333
'040077957','2018-08-28 19:10:00',737300.79861111,97,55,5,3.8216560509554
'040077957','2018-08-28 19:15:00',737300.80208333,96,58,2,3.8461538461538
'040077957','2018-08-28 19:20:00',737300.80555556,82,63,13,4.8101265822785
'040078048','2018-08-28 18:55:00',737300.78819444,112,45,3,3
'040078048','2018-08-28 19:00:00',737300.79166667,29,46,79,8.1168831168831
'040078048','2018-08-28 19:05:00',737300.79513889,34,80,41,7.8064516129032
'040077973','2018-08-28 18:50:00',737300.78472222,133,17,0,1.1333333333333
'040077973','2018-08-28 18:55:00',737300.78819444,116,35,0,2.317880794702
'040077973','2018-08-28 19:00:00',737300.79166667,79,61,10,4.7333333333333
'040078084','2018-08-28 12:45:00',737300.53125,144,4,15,1.1656441717791
'040078084','2018-08-28 18:50:00',737300.78472222,96,55,1,3.6842105263158
'040078084','2018-08-28 18:55:00',737300.78819444,59,79,12,6.0666666666667
'040077947','2018-08-28 19:10:00',737300.79861111,98,50,7,3.6774193548387
'040077947','2018-08-28 19:15:00',737300.80208333,106,43,7,3.2051282051282
'040077947','2018-08-28 19:20:00',737300.80555556,126,30,2,2.0253164556962
'040078059','2018-08-28 19:10:00',737300.79861111,22,44,89,8.5806451612903
'040078059','2018-08-28 19:15:00',737300.80208333,22,53,80,8.5806451612903
'040078059','2018-08-28 19:20:00',737300.80555556,13,73,68,9.1558441558442
'040068978','2018-08-28 19:15:00',737300.80208333,68,77,11,5.6410256410256
'040068978','2018-08-28 19:20:00',737300.80555556,55,86,13,6.4285714285714
'040068978','2018-08-28 19:25:00',737300.80902778,56,86,12,6.3636363636364
'040078066','2018-08-27 20:30:00',737299.85416667,80,53,16,4.6308724832215
'040078066','2018-08-27 20:35:00',737299.85763889,84,41,8,3.6842105263158
'040078066','2018-08-27 20:55:00',737299.87152778,81,21,23,3.52
'040077973','2018-08-28 19:05:00',737300.79513889,45,75,37,7.1337579617834
'040077973','2018-08-28 19:10:00',737300.79861111,28,89,39,8.2051282051282
'040077973','2018-08-28 19:15:00',737300.80208333,59,61,33,6.1437908496732
'040078085','2018-08-27 20:20:00',737299.84722222,42,48,57,7.1428571428571
'040078085','2018-08-27 20:25:00',737299.85069444,40,46,66,7.3684210526316
'040078085','2018-08-27 20:30:00',737299.85416667,82,60,12,4.6753246753247
'040078087','2018-08-28 18:45:00',737300.78125,103,27,0,2.0769230769231
'040078087','2018-08-28 18:50:00',737300.78472222,129,21,0,1.4
'040078087','2018-08-28 18:55:00',737300.78819444,76,70,4,4.9333333333333
'040078044','2018-08-20 01:06:00',737292.04583333,32,20,0,3.8461538461538
'040078044','2018-08-20 17:51:00',737292.74375,66,0,0,0
'040078044','2018-08-20 18:12:00',737292.75833333,0,32,64,10
'040077970','2018-08-18 02:16:00',737290.09444444,66,32,0,3.265306122449
'040077970','2018-08-18 02:08:00',737290.08888889,64,48,2,4.3859649122807
'040077970','2018-08-18 02:26:00',737290.10138889,94,33,0,2.5984251968504
'040078048','2018-08-20 19:15:00',737292.80208333,72,48,0,4
'040078048','2018-08-20 17:04:00',737292.71111111,24,17,14,5.6363636363636
'040078048','2018-08-20 17:09:00',737292.71458333,53,64,5,5.655737704918
'040077941','2018-08-20 18:56:00',737292.78888889,0,72,0,10
'040077941','2018-08-20 17:04:00',737292.71111111,32,20,4,4.2857142857143
'040077941','2018-08-20 17:08:00',737292.71388889,43,4,0,0.85106382978723
'040078056','2018-08-20 18:16:00',737292.76111111,24,0,0,0
'040078056','2018-08-20 18:22:00',737292.76527778,32,56,1,6.4044943820225
'040078056','2018-08-20 18:24:00',737292.76666667,6,50,24,9.25
'040078077','2018-08-20 18:18:00',737292.7625,64,2,1,0.44776119402985
'040078077','2018-08-20 18:11:00',737292.75763889,76,18,9,2.621359223301
'040078077','2018-08-20 18:24:00',737292.76666667,1,66,2,9.8550724637681
'040077958','2018-08-19 20:24:00',737291.85,0,34,2,10
'040077958','2018-08-19 20:18:00',737291.84583333,0,4,18,10
'040077958','2018-08-19 20:32:00',737291.85555556,36,20,0,3.5714285714286
'040078048','2018-08-20 18:16:00',737292.76111111,16,64,10,8.2222222222222
'040078048','2018-08-20 18:26:00',737292.76805556,68,0,3,0.42253521126761
'040078048','2018-08-20 19:12:00',737292.8,64,20,6,2.8888888888889
'040077944','2018-08-20 17:04:00',737292.71111111,18,1,5,2.5
'040077944','2018-08-20 17:14:00',737292.71805556,68,56,2,4.6031746031746
'040077944','2018-08-20 17:08:00',737292.71388889,42,88,0,6.7692307692308
'040077937','2018-08-20 17:08:00',737292.71388889,40,66,4,6.3636363636364
'040077937','2018-08-20 17:06:00',737292.7125,19,17,1,4.8648648648649
'040077937','2018-08-20 17:12:00',737292.71666667,8,76,4,9.0909090909091
'040077969','2018-08-20 17:12:00',737292.71666667,56,82,10,6.2162162162162
'040077969','2018-08-20 17:06:00',737292.7125,40,16,1,2.9824561403509
'040077969','2018-08-20 17:24:00',737292.725,40,32,0,4.4444444444444
'040078040','2018-08-20 17:12:00',737292.71666667,0,72,8,10
'040078040','2018-08-20 17:06:00',737292.7125,0,2,1,10
'040078040','2018-08-20 17:24:00',737292.725,0,68,0,10
'040077941','2018-08-20 18:44:00',737292.78055556,24,16,0,4
'040077941','2018-08-20 18:40:00',737292.77777778,32,0,0,0
'040077941','2018-08-20 18:46:00',737292.78194444,6,24,1,8.0645161290323
'040078056','2018-08-20 17:07:00',737292.71319444,65,1,8,1.2162162162162
'040078056','2018-08-20 17:12:00',737292.71666667,6,64,0,9.1428571428571
'040078056','2018-08-20 17:37:00',737292.73402778,42,4,20,3.6363636363636
'040078044','2018-08-20 17:07:00',737292.71319444,17,10,9,5.2777777777778
'040078044','2018-08-20 17:12:00',737292.71666667,0,45,2,10
'040078044','2018-08-20 17:37:00',737292.73402778,0,48,16,10
'040078080','2018-08-20 17:04:00',737292.71111111,17,21,8,6.304347826087
'040078045','2018-08-20 17:37:00',737292.73402778,68,4,3,0.93333333333333
'040078045','2018-08-20 17:40:00',737292.73611111,8,0,0,0
'040078045','2018-08-20 17:05:00',737292.71180556,28,80,0,7.4074074074074
'040078041','2018-08-20 17:05:00',737292.71180556,33,0,2,0.57142857142857
'040078041','2018-08-20 17:06:00',737292.7125,96,50,2,3.5135135135135
'040078041','2018-08-20 17:15:00',737292.71875,121,0,1,0.081967213114754
'040077962','2018-08-20 17:37:00',737292.73402778,32,2,6,2
'040077962','2018-08-20 17:40:00',737292.73611111,41,1,0,0.23809523809524
'040077962','2018-08-20 17:05:00',737292.71180556,64,4,4,1.1111111111111
'040056207','2018-08-22 17:40:00',737294.73611111,65,2,8,1.3333333333333
'040056207','2018-08-22 17:36:00',737294.73333333,0,14,4,10
'040056207','2018-08-22 17:52:00',737294.74444444,41,16,10,3.8805970149254
'040078044','2018-08-20 17:40:00',737292.73611111,1,3,6,9
'040078044','2018-08-20 17:05:00',737292.71180556,21,60,3,7.5
'040078044','2018-08-22 19:12:00',737294.8,56,12,0,1.7647058823529
'040077945','2018-08-20 17:40:00',737292.73611111,73,1,0,0.13513513513514
'040077945','2018-08-20 17:05:00',737292.71180556,4,42,0,9.1304347826087
'040077945','2018-08-22 19:12:00',737294.8,2,1,0,3.3333333333333
'040077940','2018-08-22 17:37:00',737294.73402778,33,8,1,2.1428571428571
'040077940','2018-08-22 17:52:00',737294.74444444,0,5,0,10
'040077940','2018-08-22 19:12:00',737294.8,26,17,0,3.953488372093
'040078080','2018-08-20 17:16:00',737292.71944444,1,68,4,9.8630136986301
'040078080','2018-08-20 17:36:00',737292.73333333,32,28,1,4.7540983606557
'040078052','2018-08-20 17:04:00',737292.71111111,66,4,0,0.57142857142857
'040078052','2018-08-20 17:16:00',737292.71944444,4,72,0,9.4736842105263
'040078052','2018-08-20 17:36:00',737292.73333333,33,3,1,1.0810810810811
'040056208','2018-08-20 17:12:00',737292.71666667,8,16,0,6.6666666666667
'040056208','2018-08-20 17:37:00',737292.73402778,64,0,0,0
'040056208','2018-08-20 17:38:00',737292.73472222,66,0,1,0.14925373134328
'040078048','2018-08-20 17:37:00',737292.73402778,49,0,16,2.4615384615385
'040078048','2018-08-20 17:40:00',737292.73611111,69,0,6,0.8
'040078048','2018-08-20 17:05:00',737292.71180556,40,64,2,6.2264150943396
'040078051','2018-08-28 20:15:00',737300.84375,29,69,52,8.0666666666667
'040078051','2018-08-28 20:20:00',737300.84722222,28,52,75,8.1935483870968
'040078051','2018-08-28 20:25:00',737300.85069444,47,79,1,6.2992125984252
'040078060','2018-08-28 20:15:00',737300.84375,60,82,8,6
'040078060','2018-08-28 20:20:00',737300.84722222,76,78,0,5.0649350649351
'040078060','2018-08-28 20:25:00',737300.85069444,105,41,4,3
'040078070','2018-08-27 21:30:00',737299.89583333,134,13,5,1.1842105263158
'040078070','2018-08-28 12:25:00',737300.51736111,88,9,9,1.6981132075472
'040078070','2018-08-28 18:40:00',737300.77777778,114,24,0,1.7391304347826
'040056208','2018-08-28 20:15:00',737300.84375,136,16,0,1.0526315789474
'040056208','2018-08-28 20:20:00',737300.84722222,108,33,12,2.9411764705882
'040056208','2018-08-28 20:25:00',737300.85069444,29,17,105,8.0794701986755
'040078052','2018-08-28 20:15:00',737300.84375,30,95,24,7.986577181208
'040078052','2018-08-28 20:20:00',737300.84722222,21,79,53,8.6274509803922
'040078052','2018-08-28 20:25:00',737300.85069444,33,79,14,7.3809523809524
'040078066','2018-08-28 20:10:00',737300.84027778,30,101,20,8.0132450331126
'040078066','2018-08-28 20:15:00',737300.84375,47,88,18,6.9281045751634
'040078066','2018-08-28 20:20:00',737300.84722222,76,65,15,5.1282051282051
'040077962','2018-08-28 20:15:00',737300.84375,64,70,18,5.7894736842105
'040077962','2018-08-28 20:20:00',737300.84722222,38,88,28,7.5324675324675
'040077962','2018-08-28 20:25:00',737300.85069444,36,55,0,6.043956043956
'040078047','2018-08-28 20:15:00',737300.84375,94,58,1,3.8562091503268
'040078047','2018-08-28 20:20:00',737300.84722222,107,42,6,3.0967741935484
'040078047','2018-08-28 20:25:00',737300.85069444,103,51,0,3.3116883116883
'040078044','2018-08-28 20:10:00',737300.84027778,26,88,36,8.2666666666667
'040078044','2018-08-28 20:15:00',737300.84375,44,74,36,7.1428571428571
'040078044','2018-08-28 20:20:00',737300.84722222,35,99,20,7.7272727272727
'040078095','2018-08-28 20:10:00',737300.84027778,46,68,36,6.9333333333333
